index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
29,5.153737158,5.097363867,5.130487795,4.957338894,5.086614625,5.136420811,5.112584655,5.088644974,5.024736133,5.138114054,5.101726045
30,4.811271857,4.835345403,4.973138228,4.814735997,4.8259135,4.88264292,4.854515327,4.837049137,4.842548306,4.851861123,4.844594915
31,4.816559178,4.835345403,4.973138228,4.814735997,4.8259135,4.88264292,4.854515327,4.837049137,4.842548306,4.851861123,4.844594915
32,5.505577527,5.445818287,5.368413627,5.435323882,5.307545912,5.468853279,5.45840447,5.406375663,5.417464705,5.439693824,5.411638005
33,5.368779097,5.262655022,5.306535887,4.989883448,5.290051818,5.296718211,5.252292863,5.250321607,5.269573427,5.358443564,5.318366849
34,4.994055093,4.978598179,4.978953639,4.983844954,4.976092185,4.963341021,4.959259043,4.976938649,4.970476431,5.005142777,4.982982441
35,5.231773404,5.233100154,5.239467532,5.224829804,5.23310251,5.233234703,5.225468567,5.23564535,5.220698502,5.227428345,5.207050749
36,5.2514992,5.233100154,5.239467532,5.224829804,5.23310251,5.233234703,5.225468567,5.23564535,5.220698502,5.227428345,5.207050749
37,5.218283634,5.107315551,5.143784329,5.15130952,5.103598464,5.132972642,5.05046433,5.133464528,5.09133045,5.138089345,5.147566748
38,5.239748774,5.233100154,5.239467532,5.224829804,5.23310251,5.233234703,5.225468567,5.23564535,5.220698502,5.227428345,5.207050749
39,5.080626226,4.999376432,5.02656596,5.008808295,5.018824065,4.952135134,5.042353502,4.989221664,4.996479388,5.019596083,5.026465503
40,4.944452747,4.918946807,4.916473482,4.912962198,4.905733929,4.914409134,4.911485007,4.923024356,4.921234172,4.914392152,4.916419412
41,4.970603197,4.918946807,4.916473482,4.912962198,4.905733929,4.914409134,4.911485007,4.923024356,4.921234172,4.914392152,4.916419412
42,4.885877583,4.873426576,4.867376689,4.858423657,4.86537661,4.873621427,4.865697615,4.868626209,4.884998317,4.855710179,4.885575341
43,4.86245562,4.873426576,4.867376689,4.858423657,4.86537661,4.873621427,4.865697615,4.868626209,4.884998317,4.855710179,4.885575341
44,4.947305021,4.918946807,4.916473482,4.912962198,4.905733929,4.914409134,4.911485007,4.923024356,4.921234172,4.914392152,4.916419412
45,4.882186581,4.918946807,4.916473482,4.912962198,4.905733929,4.914409134,4.911485007,4.923024356,4.921234172,4.914392152,4.916419412
46,5.1512914,5.117334528,5.143627285,5.138650237,5.075630538,5.089824037,5.169004574,5.114155163,5.137314622,5.130262495,5.135504559
47,5.501267494,5.386207895,5.095006476,5.354125476,5.332458513,5.301045826,5.408739795,5.403551597,5.36113394,5.373495819,5.336417535
48,4.938508103,4.841705858,4.870313056,4.848732211,4.883020349,4.874980674,4.787095101,4.916032397,4.895828819,4.875395445,4.885574332
49,5.858864023,5.551875908,5.407558303,5.545791756,5.402895576,5.509268625,4.985143184,5.628610756,5.596958213,5.61160463,5.498935441
50,5.106300202,5.15745506,5.131708775,5.124958768,5.149139826,5.150451136,5.17123283,5.141005543,5.136155994,5.133291463,5.137198715
51,5.263325858,5.20593576,5.182396148,5.208412801,5.206493796,5.192802547,5.204097473,5.215927758,5.193718023,5.118263725,5.214754274
52,4.938782108,4.995135656,5.01521395,5.067199679,5.006566138,5.041776695,5.036282444,5.042351905,5.189856015,5.04136326,5.039125663
53,5.33471716,5.280898624,5.211348399,5.239066571,5.219238697,5.154495719,5.258474436,5.143980838,5.266441271,5.005797005,5.225141603
54,5.126943536,5.147524973,5.108880998,5.160256417,5.152671433,5.133735497,5.116375764,5.147203508,5.127641874,5.1673094,5.127600953
55,4.873956222,4.918946807,4.916473482,4.912962198,4.905733929,4.914409134,4.911485007,4.923024356,4.921234172,4.914392152,4.916419412
56,5.24313978,5.164451419,5.242932017,5.17097463,5.088536702,5.064882379,5.124080321,5.167618839,5.110061687,5.080375465,5.18709704
57,5.140218967,5.15745506,5.131708775,5.124958768,5.149139826,5.150451136,5.17123283,5.141005543,5.136155994,5.133291463,5.137198715
58,4.180879779,4.390776444,4.427192679,4.302466719,4.635614128,4.350408532,4.448494707,4.297272772,4.343771233,4.400581004,4.352856619
59,4.387450081,4.46736896,4.519014317,4.378210461,4.529819933,4.477902246,4.479095915,4.409134097,4.381727412,4.406656114,4.411107321
60,4.64785502,4.725849835,4.702373669,4.700438306,4.719722029,4.681990413,4.77647142,4.742962808,4.694276834,4.699275042,4.733504663
61,4.905740835,5.071094706,5.04807092,5.132944772,5.210067479,5.028601466,5.100336037,4.999441315,5.078829996,5.011697662,5.091080715
62,4.297643978,4.394815282,4.379996239,4.327127605,4.405610475,4.391303881,4.439013244,4.45640659,4.498134401,4.368212995,4.428869172
63,4.137229172,4.336254663,4.312538571,4.389783329,4.326385835,4.338009212,4.311954381,4.357690463,4.310756424,4.737663673,4.345528278
64,4.328561331,4.422739587,4.372437417,4.423550138,4.416410746,4.423528766,4.715962344,4.379139621,4.478813522,4.455348096,4.348137432
65,5.172105298,5.040566961,5.001988654,5.043825278,5.065863159,5.020887685,5.068197279,5.031098414,4.952231524,4.734450472,4.989928691
66,4.841273338,4.864579438,4.874747887,4.903756276,4.887247742,4.867078465,4.836539328,4.881084285,4.88641414,4.904113848,5.02478234
67,4.991501606,5.005475752,5.091574544,5.015717507,5.050889174,5.022521032,5.039641432,4.9839288,4.977283514,5.002760437,5.013761429
68,4.712310149,4.733660003,4.793530343,4.76799999,4.795048542,4.837111169,4.754840462,4.824702711,4.801930438,4.76157217,4.762043699
69,5.196487848,5.158443485,5.172954183,5.166069846,5.152782855,5.185068099,5.104674229,5.151541458,5.118648767,5.180885031,5.162837012
70,5.179569548,5.158443485,5.172954183,5.166069846,5.152782855,5.185068099,5.104674229,5.151541458,5.118648767,5.180885031,5.162837012
71,4.909645076,4.932295009,4.94737511,4.931604918,4.948166262,4.928070054,4.937744229,4.983114697,4.943151847,4.93388084,4.949508237
72,4.938041866,4.932295009,4.94737511,4.931604918,4.948166262,4.928070054,4.937744229,4.983114697,4.943151847,4.93388084,4.949508237
73,4.940085514,4.932295009,4.94737511,4.931604918,4.948166262,4.928070054,4.937744229,4.983114697,4.943151847,4.93388084,4.949508237
74,4.700114815,4.687325956,4.718375152,4.712495404,4.69467887,4.721241561,4.705021039,4.743275643,4.712012656,4.689929086,4.701581599
75,5.359638107,5.309533387,5.286044513,5.28247002,5.243183388,5.340499163,5.350259138,5.310615179,5.31284959,5.209606754,5.311908404
76,5.051415087,4.955696556,4.730323375,4.905821529,4.933418865,4.967489916,4.897030334,4.911207568,4.934633149,4.908934827,4.809551056
77,4.189966046,4.406310608,4.399854577,4.373511002,4.393702081,4.47774187,4.398779088,4.836677155,4.427356276,4.436950941,4.421543817
78,5.087211956,4.96022974,5.034096581,5.026645997,5.020866913,5.024996404,5.005437708,5.029907023,5.015388088,4.868946377,5.006497083
79,5.258427051,5.121649034,5.168197454,5.13593531,5.093735736,5.135933149,5.162622051,4.982174109,5.118162072,5.146862591,5.100495406
80,4.129077278,4.370118944,4.357865352,4.417766284,4.831313873,4.417112729,4.35439866,4.357202091,4.332774365,4.366779707,4.34333803
81,4.095594893,4.276587496,4.28387354,4.26800631,4.24752245,4.226059569,4.295746455,4.185516178,4.524116497,4.254942148,4.285604908
82,4.837442923,4.824877917,4.819397473,4.819818732,4.818756894,4.813214837,4.795258329,4.798828753,4.773637349,4.838088194,4.811851733
83,5.49167666,5.521197098,5.541904487,5.590727662,5.557926211,5.539025169,5.508157042,5.596539165,5.519974331,5.533057241,5.672298399
84,5.131059164,5.200144302,5.15915009,5.156578631,5.161782831,5.119959868,5.152766871,5.149195826,5.139309207,5.139476888,5.147493735
85,4.97760811,5.051327457,4.961334111,5.01888385,5.002208712,5.031149437,5.082287843,5.066652003,5.232865441,5.041170476,5.020380082
86,5.096688482,4.847502707,5.07393985,4.988583724,5.045185831,5.041109696,5.04690042,5.017331548,4.997970817,4.979830213,4.981631847
87,4.645041534,4.733157169,4.820309625,4.753481749,4.922176259,4.740115987,4.734265909,4.743200135,4.771988795,4.785375033,4.746868175
88,4.589762763,4.747362738,4.761265074,4.846365581,4.774321305,4.685545974,4.687204658,4.69921728,4.711968532,4.72706054,4.707506029
89,4.597039849,4.668641093,4.768934442,4.752364788,4.762157971,4.680429907,4.782095869,4.900623363,4.828350767,4.675598799,5.051336676
90,4.952388647,4.867904753,4.869315336,4.860320027,4.893361082,4.856964727,4.881293569,4.899090463,4.917194974,4.844634559,4.793199765
91,5.223582532,5.091346045,5.190709941,5.12514784,5.153959697,5.084606808,5.084007155,5.183332147,5.101263004,4.932889889,5.108994504
92,5.026155603,5.024790422,4.977220185,4.943307825,4.990338268,5.027052104,5.010803306,5.01813744,4.959768468,4.993297756,4.974937762
93,5.500047563,5.450138229,5.389557314,5.368578013,5.441275304,5.443554393,5.468351065,5.462729217,5.46337525,5.469393075,5.439094906
94,5.515075391,5.450138229,5.389557314,5.368578013,5.441275304,5.443554393,5.468351065,5.462729217,5.46337525,5.469393075,5.439094906
95,5.016151144,4.986652707,4.972138585,4.902762949,4.969715336,4.967724001,4.999055255,4.955811289,4.991720853,4.842135106,4.965941155
96,5.396554048,5.245352735,5.198333554,5.215949059,5.191112192,5.141321442,5.226749553,4.876478471,5.183881167,5.196947842,5.169137014
97,5.294301405,5.232725358,5.290455021,5.316605292,5.300716924,5.280769697,5.305611969,5.309673407,5.303904165,5.264320369,5.302486304
98,4.538520861,4.647769426,4.679385835,4.623396412,4.681351447,4.657304885,4.830295341,4.579264095,4.663613606,4.64378292,4.73281003
