index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
19,39.9295685,39.91946793,39.89604187,39.67718506,39.65706635,39.72633362,39.86171722,38.01390839,39.8945694,39.79373932,39.91046524
20,28.8079595,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
21,30.1222513,30.10748672,30.10305023,30.11805916,30.05154991,30.03110123,30.04036713,29.9480629,30.11666298,30.01505852,30.09085274
22,30.1024925,30.10748672,30.10305023,30.11805916,30.05154991,30.03110123,30.04036713,29.9480629,30.11666298,30.01505852,30.09085274
23,29.4543424,29.61960602,29.49852562,29.62327576,29.48796654,29.55636024,29.59013367,29.664711,29.66180611,29.65821266,29.68603706
24,29.8482173,29.45476532,29.40921402,29.47110939,29.75794601,29.40869904,29.38036537,29.38445854,29.09326744,29.4081459,29.28966331
25,38.2073934,37.99399185,38.00463486,37.76971054,37.83826447,37.92024994,37.97802734,34.24093628,37.88792419,37.96875763,38.05015945
26,28.9817009,28.7359314,28.65263557,28.59099579,28.74082565,28.66816139,28.70306206,28.69102097,28.69477272,28.66768837,28.63131714
27,30.6299345,30.86532593,30.93469238,31.53757286,30.86808777,30.90216827,30.90412331,30.77882195,30.77950478,30.92063713,31.10390091
28,37.3975316,36.84108353,37.15074539,37.21152878,37.1365242,37.21795654,37.13809204,37.20127487,37.23424911,37.31356049,37.04182434
29,29.7812152,29.55625153,29.47121429,29.55335999,29.63511276,29.59484291,29.6469841,29.70122528,29.75487137,29.69492531,29.71399879
30,31.7648702,31.69528198,31.7852211,31.7424221,31.78272057,31.8598423,31.97827721,31.68760681,31.81158257,31.58372498,31.68332863
31,31.7826529,31.69528198,31.7852211,31.7424221,31.78272057,31.8598423,31.97827721,31.68760681,31.81158257,31.58372498,31.68332863
