index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
60,4.64785502,4.651532173,4.660628796,4.605772495,4.616243839,4.657651901,4.638622761,4.909946918,4.622101307,4.652400494,4.612206936
61,4.905740835,4.924749374,4.911744595,4.91464138,4.950889111,4.904265881,4.910976887,4.908663273,4.905914783,4.923859119,4.929309845
62,4.297643978,4.309366703,4.348234177,4.334973335,4.327460766,4.288338184,4.310268402,4.584395409,4.307252407,4.311418056,4.308033943
63,4.137229172,4.152357101,4.171399593,4.255306721,4.193524837,4.180743694,4.146253586,4.233442783,4.650735855,4.148646355,4.161383629
64,4.328561331,4.638781548,4.334668636,4.297654629,4.366736889,4.336632252,4.371964455,4.338537693,4.335708618,4.383503437,4.349580288
65,5.172105298,5.145470619,5.12059164,5.163077831,5.155933857,4.780505657,5.148229599,5.170565128,5.138544083,5.160089016,5.161886215
66,4.841273338,4.860500336,4.839199543,4.854016781,4.830803871,4.751882076,4.859898567,4.844817162,4.851461887,4.834784031,4.84299469
67,4.991501606,5.011233807,5.018231392,4.99845171,4.990831375,4.994300365,4.999471664,4.995725155,5.013503075,5.035922527,4.994157791
68,4.712310149,4.708061695,4.731230259,4.927326679,4.717081547,4.726252556,4.714296818,4.721183777,4.715417385,4.715585232,4.723301411
69,5.196487848,5.188904285,5.176890373,5.195681095,5.184680939,5.180594921,5.154411316,5.182261944,5.185547352,5.186014175,5.187596321
70,5.179569548,5.188904285,5.176890373,5.195681095,5.184680939,5.180594921,5.154411316,5.182261944,5.185547352,5.186014175,5.187596321
71,4.909645076,4.930609226,4.927000523,4.927839279,4.940154076,4.914937973,4.931073189,4.933320045,4.929085255,4.928528786,4.927783489
72,4.938041866,4.930609226,4.927000523,4.927839279,4.940154076,4.914937973,4.931073189,4.933320045,4.929085255,4.928528786,4.927783489
73,4.940085514,4.930609226,4.927000523,4.927839279,4.940154076,4.914937973,4.931073189,4.933320045,4.929085255,4.928528786,4.927783489
74,4.700114815,4.702613831,4.705535889,4.70823288,4.715651989,4.701462746,4.878375053,4.707604885,4.705530643,4.706377506,4.701321125
75,5.359638107,5.357888222,5.358494759,5.353209972,5.348381996,5.346606731,5.364331722,5.232099533,5.358131886,5.323135853,5.356524944
76,5.051415087,5.045590878,5.043228626,5.05394125,5.043151855,4.77622366,5.025798321,5.04755497,5.054553509,5.047092915,5.036341667
77,4.189966046,4.215847492,4.528930664,4.242024422,4.24522686,4.214254379,4.287508011,4.277209759,4.215073586,4.215294838,4.226914406
78,5.087211956,5.094744205,5.092903137,5.094242573,5.075108051,5.087665558,5.065555096,5.06280756,5.093070507,5.093261719,5.090367794
79,5.258427051,5.211720943,5.222824574,5.272797585,5.256925583,5.261798382,5.257640362,5.251674175,5.256704807,5.250015736,5.271914005
80,4.129077278,4.156201363,4.173169613,4.157897949,4.236203671,4.183234692,4.196979046,4.14691782,4.572821617,4.215587139,4.14882803
81,4.095594893,4.144682407,4.477354527,4.132409096,4.088343143,4.123779774,4.097723961,4.137551785,4.2099123,4.14918232,4.162632465
82,4.837442923,4.833559036,4.830769062,4.837570667,4.789433956,4.84373045,4.820520401,4.83544302,4.83325386,4.819318771,4.856577873
